99 -0.775969 0.00315672
100 -0.776745 0.00324132
101 -0.777001 0.00326337
102 -0.776644 0.00322515
103 -0.776973 0.00320888
104 -0.776312 0.003126
105 -0.77621 0.00302852
106 -0.77597 0.00314106
107 -0.77567 0.00322024
108 -0.774793 0.00306333
109 -0.775371 0.00304744
110 -0.776039 0.00297563
111 -0.775825 0.00294388
112 -0.77618 0.00304151
113 -0.776054 0.00303701
114 -0.775684 0.00308604
115 -0.776101 0.00321465
116 -0.776522 0.00324827
117 -0.776534 0.00322618
118 -0.77617 0.00332592
119 -0.77643 0.00331263
120 -0.7768 0.00343156
121 -0.777193 0.00335115
122 -0.775998 0.00322505
123 -0.776482 0.00331225
124 -0.775731 0.00330844
125 -0.775634 0.00331026
126 -0.775312 0.00333216
127 -0.775489 0.00346097
128 -0.775471 0.00351224
129 -0.776167 0.00362692
130 -0.776884 0.00359361
131 -0.777119 0.00359419
132 -0.777256 0.00353875
133 -0.777373 0.00345633
134 -0.776949 0.00339456
135 -0.777355 0.00347573
136 -0.777184 0.00359215
137 -0.77757 0.00350191
138 -0.77753 0.00338622
139 -0.777936 0.00334657
140 -0.778169 0.00314707
141 -0.778745 0.00335737
142 -0.778324 0.00346777
143 -0.778427 0.00344134
144 -0.778067 0.00339759
145 -0.778488 0.00351238
146 -0.778866 0.00352609
147 -0.778383 0.00338954
148 -0.778316 0.00328654
149 -0.778848 0.00329233
150 -0.778676 0.00343323
151 -0.778754 0.00339743
152 -0.778767 0.0033853
153 -0.778343 0.0034275
154 -0.778128 0.00363673
155 -0.777575 0.00354682
156 -0.777056 0.0036438
157 -0.776887 0.00364947
158 -0.776468 0.00367123
159 -0.776842 0.00353755
160 -0.776285 0.00357762
161 -0.77623 0.00341456
162 -0.776705 0.00332842
163 -0.777099 0.00337559
164 -0.776945 0.0034571
165 -0.777262 0.00371867
166 -0.777635 0.00358649
167 -0.778054 0.00357727
168 -0.778198 0.00370405
169 -0.778013 0.00371856
170 -0.778679 0.00382815
171 -0.778766 0.00376967
172 -0.779033 0.00380077
173 -0.778701 0.00372091
174 -0.77881 0.00382294
175 -0.778762 0.00387038
176 -0.779224 0.00382883
177 -0.778721 0.00390947
178 -0.778625 0.00394326
179 -0.778139 0.00388733
180 -0.778583 0.00364834
181 -0.778482 0.00363009
182 -0.778482 0.00359608
183 -0.778105 0.00345592
184 -0.778824 0.00353165
185 -0.778367 0.00354938
186 -0.778039 0.00355415
187 -0.778509 0.00335268
188 -0.778215 0.00339578
189 -0.778601 0.00338616
190 -0.778017 0.00349843
191 -0.77882 0.00350063
192 -0.778269 0.00362829
193 -0.7782 0.00382958
194 -0.778366 0.00383296
195 -0.778553 0.0038437
196 -0.779008 0.00385432
197 -0.778913 0.00383726
198 -0.778262 0.00385917
199 -0.778356 0.00376867
200 -0.77907 0.00370143
201 -0.779758 0.00362318
202 -0.779579 0.0036356
203 -0.77948 0.00370244
204 -0.779283 0.00357245
205 -0.778989 0.00354055
206 -0.778545 0.00352844
207 -0.778424 0.00334588
208 -0.777486 0.00356599
209 -0.776864 0.00354054
210 -0.77685 0.00352165
211 -0.776583 0.00363835
212 -0.776617 0.0037046
213 -0.776884 0.00351345
214 -0.777202 0.00346734
215 -0.777269 0.00340167
216 -0.778239 0.00334967
217 -0.777592 0.00346666
218 -0.777792 0.00337374
219 -0.777565 0.00344059
220 -0.777199 0.00318471
221 -0.776793 0.00331447
222 -0.777479 0.00326458
223 -0.777318 0.00325423
224 -0.777653 0.00340432
225 -0.777415 0.00345819
226 -0.776961 0.00330671
227 -0.776662 0.00317794
228 -0.776349 0.00324701
229 -0.775964 0.00320496
230 -0.775905 0.00312317
231 -0.775709 0.0032189
232 -0.775681 0.00315714
233 -0.775493 0.00301138
234 -0.775921 0.00302037
235 -0.776079 0.00294652
236 -0.776198 0.00292192
237 -0.775913 0.00291712
238 -0.777004 0.00279954
239 -0.776549 0.00282848
240 -0.776393 0.00275195
241 -0.776049 0.00278502
242 -0.775429 0.002841
243 -0.774397 0.00283783
244 -0.774661 0.00288228
245 -0.774287 0.00311308
246 -0.774247 0.00311064
247 -0.774402 0.00321717
248 -0.773826 0.00324533
249 -0.774069 0.00349353
250 -0.774032 0.00334431
251 -0.77437 0.00321031
252 -0.773319 0.0032854
253 -0.772945 0.00321813
254 -0.773133 0.00324628
255 -0.772458 0.00328186
256 -0.772616 0.00326279
257 -0.773199 0.00337576
258 -0.773055 0.00351324
259 -0.773627 0.00361049
260 -0.773342 0.0035922
261 -0.77338 0.00366215
262 -0.773434 0.00377241
263 -0.773113 0.00390341
264 -0.773104 0.00380157
265 -0.77384 0.00385837
266 -0.774165 0.00397587
267 -0.775042 0.0040545
268 -0.774707 0.00399644
269 -0.774411 0.00398712
270 -0.774844 0.00383671
271 -0.774683 0.00393096
272 -0.774793 0.00383854
273 -0.773658 0.00381823
274 -0.773591 0.0037303
275 -0.772908 0.00358187
276 -0.772874 0.0035871
277 -0.773173 0.00354797
278 -0.773683 0.00365375
279 -0.774583 0.0036043
280 -0.775057 0.00371541
281 -0.774619 0.00370202
282 -0.773864 0.00370839
283 -0.773954 0.00362702
284 -0.773617 0.00364759
285 -0.773776 0.00376101
286 -0.773322 0.00373043
287 -0.773197 0.00378283
288 -0.772343 0.00369901
289 -0.772457 0.00383286
290 -0.772559 0.00371129
291 -0.77295 0.00375645
292 -0.773199 0.00383326
293 -0.77346 0.00383724
294 -0.773562 0.00368347
295 -0.773623 0.00368633
296 -0.773489 0.00379988
297 -0.772861 0.00369425
298 -0.773576 0.00379046
299 -0.772491 0.00375944
